0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.215366583279394064e+00 3.060215493726131886e+00 2.912815056194719698e+00 2.637205987170349264e+00 2.509786931158803469e+00 2.648105808468150357e+00
0.000000000000000000e+00 3.145650248654540349e+00 2.994618655328195267e+00 2.852512155591572007e+00 2.586260202819688381e+00 2.464490782713810724e+00 2.599847151065696860e+00
0.000000000000000000e+00 3.074600119466383674e+00 2.932271174365700173e+00 2.795124341928446388e+00 2.536231884057971175e+00 2.416878285005610305e+00 2.555012394233565409e+00
0.000000000000000000e+00 3.011921515342682820e+00 2.871448201791101162e+00 2.740529280148136682e+00 2.491407667458291897e+00 2.375694594789636849e+00 2.512099562111085316e+00
0.000000000000000000e+00 3.789266093816030079e+00 3.638560482082498826e+00 3.494579439252336162e+00 3.222020239611811387e+00 3.095788662322191964e+00 3.189904131446731572e+00
0.000000000000000000e+00 3.688543230090508107e+00 3.544690377003246962e+00 3.407063601421422838e+00 3.145983067576772818e+00 3.023493360572012012e+00 3.119263699729150296e+00
0.000000000000000000e+00 3.592479898869632926e+00 3.454971735972268476e+00 3.323241568682672842e+00 3.072848398037917317e+00 2.956487184581760186e+00 3.053530566566216020e+00
0.000000000000000000e+00 3.503516354973538416e+00 3.370441244255722779e+00 3.244167749880276563e+00 3.003693820409343740e+00 2.891768194417585480e+00 2.579135331472520498e+00
0.000000000000000000e+00 3.418270496459796526e+00 3.292019059772206102e+00 3.170780387199787054e+00 2.939482743175972246e+00 2.831669492057512283e+00 2.528741098284450484e+00
0.000000000000000000e+00 3.386397313720959090e+00 3.281418617354348033e+00 3.180553559999477198e+00 2.986425339366515885e+00 2.896619787811497648e+00 2.642589995324918117e+00
0.000000000000000000e+00 4.244024718830011089e+00 4.138030723136966849e+00 4.036134486269152610e+00 3.846153846153846256e+00 3.755176613885505166e+00 3.502309468822170757e+00
0.000000000000000000e+00 5.474688983196498882e+00 5.369527735646041577e+00 5.268378285583489529e+00 5.079617834394904996e+00 4.989174885734905196e+00 4.737562756732086378e+00
0.000000000000000000e+00 5.456513517390680690e+00 5.353099937323321456e+00 5.253579989708705433e+00 5.066521528785679962e+00 4.978617248752673419e+00 4.730491655390166805e+00
0.000000000000000000e+00 5.437537796420437886e+00 5.337103472651762992e+00 5.239163022336748909e+00 5.054945054945054750e+00 4.967143862942970500e+00 4.723584485064645122e+00
0.000000000000000000e+00 5.420332914333600094e+00 5.320275607720006406e+00 5.223889724678628887e+00 5.043652666352052449e+00 4.957106422443774640e+00 4.715733803437637484e+00
0.000000000000000000e+00 5.403576485920876138e+00 5.305108303915177181e+00 5.210207852751844726e+00 5.031468531468531680e+00 4.946162657502863880e+00 4.709150326797385766e+00
0.000000000000000000e+00 5.386014176325783609e+00 5.290324147730722792e+00 5.196865420627632126e+00 5.020727775218793099e+00 4.936608557844690992e+00 4.701637225333907821e+00
0.000000000000000000e+00 5.370119322414782737e+00 5.274709459216349039e+00 5.182671803390709542e+00 5.010241238051889034e+00 4.927276795703736667e+00 4.695355773327651860e+00
0.000000000000000000e+00 5.354623186483194353e+00 5.260664068515382041e+00 5.169985684190923969e+00 4.998875393612236095e+00 4.917053749170538168e+00 4.689211967973029971e+00
0.000000000000000000e+00 5.338319894234090590e+00 5.245790379012158056e+00 5.157603008314262993e+00 4.988883948421520387e+00 4.908156571178657224e+00 4.682159233013756250e+00
0.000000000000000000e+00 5.323592042259321033e+00 5.232430432721765889e+00 5.144376640643643306e+00 4.979120879120879195e+00 4.899459459459459154e+00 4.676288659793814695e+00
0.000000000000000000e+00 5.309220237334232095e+00 5.219387929951222027e+00 5.132582351553812927e+00 4.968491960017383136e+00 4.889886679495402788e+00 4.670542635658915032e+00
0.000000000000000000e+00 5.294043339955671890e+00 5.205522753700087435e+00 5.119950265877729834e+00 4.959174903308981364e+00 4.881581729752590526e+00 4.663907953169156961e+00
0.000000000000000000e+00 5.280359513839240293e+00 5.193095214184491937e+00 5.108704002458323679e+00 4.949001274968126474e+00 4.873457435682912120e+00 4.658409908110267672e+00
0.000000000000000000e+00 5.290146622938995513e+00 5.211531427684736428e+00 5.135474022787984261e+00 4.992450080778856325e+00 4.923332813555798104e+00 4.730165982934848579e+00
0.000000000000000000e+00 5.779672030043721875e+00 5.687321898735548942e+00 5.596843844964547010e+00 5.423000217002676315e+00 5.340660458963008672e+00 5.108863864204860938e+00
0.000000000000000000e+00 4.878492277414109957e+00 4.779752379348100710e+00 4.684066503586384655e+00 4.498109868897289587e+00 4.410832441855857766e+00 4.162793785685831693e+00
0.000000000000000000e+00 3.756613756613756738e+00 3.659508387650436401e+00 3.565318896290780248e+00 3.382114456536605474e+00 3.295973193136518375e+00 3.049883690876195264e+00
0.000000000000000000e+00 2.704868967056603513e+00 2.621531942112417024e+00 2.616430672951085779e+00 2.570321003685527295e+00 2.547842613326308125e+00 2.485082295253375317e+00
